n,type,load,elast
12718,"D",42.34917,-.1280247
12719,"D",40.50813,-.2120668
12720,"D",38.40676,-.2403198
12721,"D",37.98966,-.1498658
12722,"D",38.84031,-.1749689
12723,"D",41.76823,-.1428115
12724,"D",39.14211,-.1963248
12725,"D",40.02131,-.200823
12726,"D",41.6961,-.1972516
12727,"D",42.58655,-.1305235
12728,"D",39.17818,-.2590432
12729,"D",41.2969,-.1611187
12730,"D",38.06749,-.1793828
12731,"D",41.36433,-.194221
12732,"D",35.66078,-.2446064
12733,"D",37.70364,-.3091954
12734,"D",40.05405,-.2424131
12735,"D",42.41951,-.1656782
12736,"D",41.30683,-.135424
12737,"D",36.128,-.2831852
12738,"D",39.99306,-.1909465
12739,"D",36.61339,-.2106251
12740,"D",43.40338,-.2279154
12741,"D",44.76453,-.1300179
12742,"D",41.3055,-.1624335
12743,"D",39.92976,-.2994956
12744,"D",43.90494,-.1102385
12745,"D",38.03991,-.1844951
12746,"D",40.65674,-.2047354
12747,"D",41.51419,-.1863361
12748,"D",40.92672,-.0829151
12749,"D",39.80657,-.1365122
12750,"D",37.03261,-.3236214
12751,"D",39.35196,-.2191035
12752,"D",41.22964,-.234415
12753,"D",40.91243,-.2358431
12754,"D",38.31474,-.2556291
12755,"D",39.64334,-.1928951
12756,"D",39.65677,-.1452369
12757,"D",38.45823,-.1859654
12758,"D",39.60639,-.2361205
12759,"D",44.87362,-.1390435
12760,"D",37.97462,-.24949
12761,"D",35.93974,-.1973034
12762,"D",40.43467,-.1703757
12763,"D",40.79185,-.226938
12764,"D",41.92907,-.214312
12765,"D",42.85337,-.1418154
12766,"D",43.10644,-.1748092
12767,"D",38.10183,-.1989265
12768,"D",40.20988,-.1930156
12769,"D",38.41552,-.2706197
12770,"D",42.61528,-.1749896
12771,"D",41.91145,-.2003332
12772,"D",37.94125,-.2050105
12773,"D",38.92115,-.1737911
12774,"D",39.43423,-.2047545
12775,"D",37.39207,-.3227073
12776,"D",41.16026,-.1003687
12777,"D",40.32458,-.1773787
12778,"D",37.51081,-.2607679
12779,"D",40.15934,-.2572303
12780,"D",39.35941,-.1651811
12781,"D",41.37354,-.2131628
12782,"D",40.51248,-.1365974
12783,"D",38.95887,-.2680233
12784,"D",38.80225,-.1648717
12785,"D",42.12028,-.1377015
12786,"D",39.9772,-.1433218
12787,"D",40.79743,-.2425497
12788,"D",44.33804,-.1360391
12789,"D",38.86729,-.2003739
12790,"D",39.91238,-.1399152
12791,"D",40.74339,-.1775404
12792,"D",39.36555,-.2223877
12793,"D",35.14245,-.3217949
12794,"D",42.14454,-.1783137
12795,"D",40.64848,-.2747179
12796,"D",39.8269,-.1842804
12797,"D",40.24276,-.2113424
12798,"D",36.83858,-.2382845
12799,"D",39.16366,-.2514312
12800,"D",44.74525,-.1511975
12801,"D",37.50805,-.1707927
12802,"D",38.45545,-.2238511
12803,"D",38.14325,-.2171658
12804,"D",37.21565,-.2038337
12805,"D",41.66183,-.1768079
12806,"D",42.42459,-.1103822
12807,"D",37.69141,-.2148497
12808,"D",40.89778,-.1920385
12809,"D",40.93237,-.19344
12810,"D",42.41248,-.1344531
12811,"D",41.77499,-.230157
12812,"D",40.39137,-.2216678
12813,"D",42.43887,-.1358241
12814,"D",42.11122,-.1332789
12815,"D",38.9565,-.2587711
12816,"D",37.69551,-.1772718
12817,"D",38.55782,-.2951336
12818,"D",41.78815,-.171838
12819,"D",40.86886,-.18082
12820,"D",43.39077,-.1105143
12821,"D",40.23777,-.160962
12822,"D",38.99983,-.1671074
12823,"D",39.5268,-.2080256
12824,"D",39.736,-.2308726
12825,"D",42.43502,-.1099725
12826,"D",39.72119,-.0954356
12827,"D",39.55836,-.2219064
12828,"D",40.34729,-.1773398
12829,"D",39.61135,-.202399
12830,"D",38.19471,-.215538
12831,"D",36.29591,-.3101191
12832,"D",41.2283,-.2242627
12833,"D",38.6168,-.3014759
12834,"D",42.30614,-.1761492
12835,"D",42.76592,-.1897622
12836,"D",39.67798,-.2334249
12837,"D",37.60548,-.2815195
12838,"D",43.11061,-.1348805
12839,"D",43.7404,-.2073593
12840,"D",39.39085,-.266864
12841,"D",40.48533,-.1998118
12842,"D",40.61206,-.1691055
12843,"D",41.08659,-.1551818
12844,"D",39.26876,-.2507654
12845,"D",39.94462,-.2162173
12846,"D",38.14882,-.1086842
12847,"D",41.17344,-.2600043
12848,"D",41.62074,-.2187905
12849,"D",40.03586,-.2689693
12850,"D",41.76381,-.2344117
12851,"D",40.42978,-.1649883
12852,"D",41.54423,-.1331547
12853,"D",37.4407,-.2741866
12854,"D",42.13557,-.2478548
12855,"D",37.97991,-.2478859
12856,"D",40.7562,-.1895153
12857,"D",38.17062,-.0988486
12858,"D",38.66806,-.2367538
12859,"D",37.4865,-.2320645
12860,"D",42.96334,-.1536895
12861,"D",43.01204,-.1771583
12862,"D",40.44337,-.2394236
12863,"D",41.35587,-.1664288
12864,"D",41.07687,-.2378945
12865,"D",38.39413,-.2648271
12866,"D",42.40118,-.2818592
12867,"D",38.99996,-.2145091
12868,"D",40.22361,-.1301298
12869,"D",38.8353,-.2211927
12870,"D",38.08085,-.2215059
12871,"D",37.58932,-.2038043
12872,"D",39.51855,-.2411522
12873,"D",37.17686,-.3290437
12874,"D",37.3091,-.2039748
12875,"D",39.90917,-.1807797
12876,"D",40.43613,-.1656876
12877,"D",39.91885,-.2179252
12878,"D",42.72306,-.2012695
12879,"D",37.4158,-.2130208
12880,"D",41.76278,-.1324694
12881,"D",41.67834,-.2056869
12882,"D",39.13825,-.1623424
12883,"D",37.59295,-.1817389
12884,"D",38.90867,-.1896638
12885,"D",38.46241,-.2037682
12886,"D",40.0974,-.2782894
12887,"D",39.88838,-.2030395
12888,"D",39.50755,-.1217459
12889,"D",39.33481,-.3392598
12890,"D",39.23019,-.2445449
12891,"D",40.01011,-.1991132
12892,"D",40.20142,-.199949
12893,"D",40.11087,-.1735307
12894,"D",36.98724,-.2173606
12895,"D",43.6023,-.1545904
12896,"D",41.40701,-.2087719
12897,"D",41.41468,-.2187388
12898,"D",40.41545,-.2237642
12899,"D",41.32195,-.2133649
12900,"D",42.27095,-.1021189
12901,"D",38.93926,-.2206617
12902,"D",43.26228,-.1291098
12903,"D",40.00784,-.1533688
12904,"D",37.56266,-.1978893
12905,"D",41.0961,-.1553683
12906,"D",41.69505,-.0844538
12907,"D",44.01017,-.0828766
12908,"D",40.1852,-.2009063
12909,"D",37.8162,-.3072154
12910,"D",39.59591,-.2473716
12911,"D",36.55745,-.3086284
12912,"D",42.97295,-.1727613
12913,"D",39.79832,-.2460067
12914,"D",41.39704,-.1267281
12915,"D",40.31359,-.1818858
12916,"D",42.42709,-.1768239
12917,"D",39.87077,-.2362947
12918,"D",42.74739,-.1803528
12919,"D",39.23632,-.1923446
12920,"D",41.56195,-.1422255
12921,"D",39.36758,-.153589
12922,"D",40.22908,-.0811895
12923,"D",39.05252,-.1985303
12924,"D",41.85844,-.2517756
12925,"D",40.81328,-.1971994
12926,"D",41.20971,-.1455562
12927,"D",44.60856,-.1296107
12928,"D",38.46296,-.2091843
12929,"D",42.78019,-.148077
12930,"D",39.00607,-.2573882
12931,"D",39.56106,-.2685627
12932,"D",39.39056,-.2325991
12933,"D",38.63416,-.2467976
12934,"D",39.25101,-.2248396
12935,"D",39.9441,-.2041224
12936,"D",42.17487,-.1356492
12937,"D",38.39313,-.2850934
12938,"D",38.6653,-.1574045
12939,"D",40.89201,-.2080199
12940,"D",40.64352,-.160783
12941,"D",42.34989,-.0804243
12942,"D",43.90285,-.1398623
12943,"D",40.39405,-.1838995
12944,"D",38.58735,-.1925571
12945,"D",41.1609,-.1328677
12946,"D",35.44759,-.2249796
12947,"D",41.28196,-.1709942
12948,"D",35.95032,-.2353495
12949,"D",39.11039,-.2479739
12950,"D",42.24405,-.1010063
12951,"D",38.86267,-.1677343
12952,"D",42.04074,-.1584926
12953,"D",41.41825,-.1978199
12954,"D",38.12712,-.2541536
12955,"D",38.87543,-.1672599
12956,"D",42.72901,-.1968984
12957,"D",42.91017,-.2345125
12958,"D",40.52942,-.1907373
12959,"D",41.91124,-.1276418
12960,"D",41.66077,-.2368409
12961,"D",40.23777,-.2113952
12962,"D",42.26124,-.1765049
12963,"D",39.59102,-.1563394
12964,"D",40.67776,-.2013558
12965,"D",37.25783,-.1726752
12966,"D",36.89901,-.2929301
12967,"D",40.26892,-.2186369
12968,"D",37.3567,-.2148325
12969,"D",41.63415,-.1553456
12970,"D",39.46463,-.2201737
12971,"D",38.17035,-.2977051
12972,"D",39.79312,-.3049809
12973,"D",41.17194,-.1543595
12974,"D",38.14998,-.1973215
12975,"D",39.44992,-.2182897
12976,"D",42.99955,-.1399277
12977,"D",41.26797,-.1189189
12978,"D",42.13622,-.1742289
12979,"D",41.43145,-.1172967
12980,"D",39.52359,-.1469908
12981,"D",38.65091,-.2410353
12982,"D",39.15881,-.2024166
12983,"D",41.02094,-.1747533
12984,"D",39.28268,-.1574245
12985,"D",35.93835,-.2990881
12986,"D",39.05871,-.1667282
12987,"D",38.56026,-.1701721
12988,"D",43.80249,-.1581347
12989,"D",41.79518,-.1292597
12990,"D",42.81475,-.1718015
12991,"D",42.5135,-.2184062
12992,"D",38.85902,-.250865
12993,"D",38.79899,-.2130143
12994,"D",40.199,-.1780246
12995,"D",38.6936,-.1950048
12996,"D",40.70152,-.234301
12997,"D",41.06744,-.2032609
12998,"D",40.209,-.2128199
12999,"D",42.04822,-.2106653
13000,"D",40.42857,-.1162066
13001,"D",39.58316,-.1867385
13002,"D",38.98846,-.155856
13003,"D",35.94208,-.248138
13004,"D",41.0654,-.2003826
13005,"D",42.48319,-.0973207
13006,"D",41.16962,-.2021991
13007,"D",43.02034,-.090629
13008,"D",41.7342,-.115835
13009,"D",36.7574,-.2054719
13010,"D",41.70237,-.1704697
13011,"D",40.81249,-.1817106
13012,"D",39.47666,-.2035847
13013,"D",40.06673,-.2044781
13014,"D",42.00288,-.0689211
13015,"D",37.30193,-.194168
13016,"D",40.00307,-.2136792
13017,"D",39.55387,-.2230486
13018,"D",39.46189,-.1648657
13019,"D",41.03812,-.1481186
13020,"D",40.75027,-.1725316
13021,"D",40.48034,-.1916306
13022,"D",41.62597,-.1992767
13023,"D",39.60191,-.1305248
13024,"D",40.39149,-.1995269
13025,"D",41.07541,-.1269803
13026,"D",42.80912,-.207748
13027,"D",42.6912,-.1746945
13028,"D",38.45164,-.2612697
13029,"D",40.99562,-.1778812
13030,"D",38.08445,-.2303884
13031,"D",41.21669,-.2421665
13032,"D",40.32694,-.2242069
13033,"D",37.60304,-.240022
13034,"D",42.2603,-.1341294
13035,"D",43.33319,-.2307036
13036,"D",38.27491,-.2260522
13037,"D",38.13386,-.1753725
13038,"D",38.7069,-.2683537
13039,"D",41.69984,-.2312916
13040,"D",40.28789,-.2630846
13041,"D",37.52111,-.2070206
13042,"D",41.1986,-.2110498
13043,"D",39.66485,-.1267607
13044,"D",40.29062,-.2315178
13045,"D",40.85563,-.1768593
13046,"D",40.55229,-.2426189
13047,"D",42.32484,-.2349583
13048,"D",38.92455,-.2668296
13049,"D",37.50103,-.2512332
13050,"D",41.60414,-.1409323
13051,"D",41.43155,-.2020683
13052,"D",40.03202,-.1855029
13053,"D",39.93346,-.2640602
13054,"D",37.13441,-.1506518
13055,"D",39.49374,-.2523904
13056,"D",45.2295,-.1559574
13057,"D",40.08327,-.2214321
13058,"D",40.98253,-.1758069
13059,"D",42.82482,-.237276
13060,"D",40.86729,-.1559756
13061,"D",40.27273,-.216326
13062,"D",44.34888,-.0850364
13063,"D",37.27968,-.2144155
13064,"D",39.90661,-.1874174
13065,"D",39.75059,-.1908748
13066,"D",39.19844,-.2633216
13067,"D",43.27778,-.1441905
13068,"D",37.13345,-.2033176
13069,"D",39.25847,-.3204
13070,"D",39.60608,-.2648557
13071,"D",38.58142,-.1653615
13072,"D",39.92485,-.163424
13073,"D",38.51256,-.2361423
13074,"D",43.40924,-.1488417
13075,"D",38.83015,-.2151454
13076,"D",40.94305,-.2090906
13077,"D",35.29965,-.2345718
13078,"D",40.15027,-.1723169
13079,"D",40.76788,-.2132176
13080,"D",41.17981,-.2423746
13081,"D",40.83972,-.2286842
13082,"D",38.94037,-.1969029
13083,"D",40.17314,-.1147459
13084,"D",41.76362,-.1906355
13085,"D",35.46192,-.2238037
13086,"D",44.26318,-.1707659
13087,"D",40.62719,-.1750045
13088,"D",39.58165,-.1429181
13089,"D",39.05816,-.2621013
13090,"D",41.15318,-.1835175
13091,"D",36.19694,-.1973497
13092,"D",40.23559,-.2737218
13093,"D",40.02916,-.2637805
13094,"D",40.83959,-.2039903
13095,"D",36.57731,-.2032042
13096,"D",40.41822,-.1808283
13097,"D",40.9879,-.2049367
13098,"D",39.47519,-.2654611
13099,"D",39.37174,-.2162487
13100,"D",35.90482,-.2737985
13101,"D",38.57948,-.3276883
13102,"D",40.62327,-.2021824
13103,"D",40.58986,-.185205
13104,"D",40.74115,-.1627239
13105,"D",40.6,-.0835626
13106,"D",42.38095,-.1235559
13107,"D",39.2997,-.1963465
13108,"D",41.95332,-.2068162
13109,"D",39.08177,-.1806451
13110,"D",39.32615,-.2116814
13111,"D",39.10903,-.2478352
13112,"D",41.24469,-.1935924
13113,"D",41.2376,-.2287275
13114,"D",39.90422,-.2146582
13115,"D",34.30302,-.2403216
13116,"D",41.13935,-.177776
13117,"D",41.40337,-.1894607
13118,"D",41.24395,-.1707841
13119,"D",40.71603,-.2702481
13120,"D",40.96881,-.2022969
13121,"D",38.39252,-.1662508
13122,"D",42.17463,-.1305484
13123,"D",38.09193,-.2329905
13124,"D",39.64991,-.1771142
13125,"D",35.15312,-.2187248
13126,"D",39.72035,-.1577729
13127,"D",41.45528,-.1796638
13128,"D",40.024,-.2042368
13129,"D",42.6156,-.1496661
13130,"D",39.92558,-.1307672
13131,"D",41.618,-.1005426
13132,"D",44.8202,-.1200914
13133,"D",39.80007,-.2648482
13134,"D",36.18629,-.2510351
13135,"D",43.21056,-.16971
13136,"D",44.00739,-.2216996
13137,"D",42.07501,-.1249156
13138,"D",41.55297,-.167228
13139,"D",40.82742,-.1985452
13140,"D",35.03942,-.2108004
13141,"D",41.50569,-.2001798
13142,"D",35.98905,-.2693056
13143,"D",37.00718,-.2304233
13144,"D",42.1833,-.2259945
13145,"D",41.52926,-.2255117
13146,"D",35.68875,-.3031541
13147,"D",40.77539,-.1343937
13148,"D",41.94057,-.267109
13149,"D",38.19045,-.2147187
13150,"D",37.87768,-.2930814
13151,"D",39.31808,-.2305598
13152,"D",38.44856,-.1549755
13153,"D",41.04532,-.2352863
13154,"D",38.64738,-.2160504
13155,"D",40.81707,-.219706
13156,"D",37.20512,-.1893914
13157,"D",40.2813,-.2391542
13158,"D",36.73158,-.2295614
13159,"D",40.96598,-.163707
13160,"D",40.29225,-.1842635
13161,"D",40.83611,-.2483225
13162,"D",40.16666,-.2137644
13163,"D",42.597,-.1288907
13164,"D",44.04972,-.137077
13165,"D",40.60659,-.2017852
13166,"D",38.67173,-.3358281
13167,"D",44.96635,-.1920631
13168,"D",38.40134,-.2130992
13169,"D",37.72763,-.2498641
13170,"D",38.58589,-.1840508
13171,"D",38.50043,-.2586517
13172,"D",39.29711,-.1874857
13173,"D",41.91286,-.1389861
13174,"D",42.05045,-.140498
13175,"D",37.77444,-.2315176
13176,"D",38.87301,-.1604934
13177,"D",40.43041,-.1886883
13178,"D",40.84346,-.2297003
13179,"D",41.07453,-.1338111
13180,"D",38.35975,-.2458449
13181,"D",39.85559,-.2000675
13182,"D",37.37938,-.2642362
13183,"D",41.15004,-.1858272
13184,"D",42.71266,-.1467101
13185,"D",42.85287,-.1776942
13186,"D",42.14411,-.2097947
13187,"D",41.04145,-.1349556
13188,"D",39.11882,-.1730071
13189,"D",39.35976,-.3111256
13190,"D",40.50703,-.1710579
13191,"D",37.33114,-.1747412
13192,"D",39.06951,-.1470098
13193,"D",39.7738,-.222335
13194,"D",42.10959,-.1437137
13195,"D",38.76741,-.11926
13196,"D",38.21022,-.2029918
13197,"D",39.4926,-.1848017
13198,"D",41.17494,-.2109184
13199,"D",39.58545,-.1843779
13200,"D",37.6454,-.2601508
13201,"D",38.42254,-.2230602
13202,"D",39.89368,-.300184
13203,"D",40.44736,-.1604221
13204,"D",37.87034,-.1987646
13205,"D",38.182,-.1440246
13206,"D",38.51287,-.2096181
13207,"D",40.15212,-.2195914
13208,"D",39.87083,-.2293682
13209,"D",41.73788,-.2503596
13210,"D",41.69299,-.1890761
13211,"D",38.9997,-.2066381
13212,"D",42.62869,-.0487891
13213,"D",39.06348,-.2578164
13214,"D",41.53304,-.123432
13215,"D",39.0337,-.2565002
13216,"D",40.06126,-.2476178
13217,"D",42.23563,-.2114037
13218,"D",39.90148,-.1964584
13219,"D",42.45159,-.227218
13220,"D",41.76271,-.2591013
13221,"D",37.25504,-.2246313
13222,"D",43.67382,-.1212125
13223,"D",38.87094,-.3324267
13224,"D",37.62622,-.2719779
13225,"D",38.92095,-.2608179
13226,"D",43.82152,-.2226119
13227,"D",43.45223,-.1573586
13228,"D",38.66194,-.2143189
13229,"D",41.08302,-.2214594
13230,"D",40.63555,-.1736122
13231,"D",40.68269,-.1453785
13232,"D",43.26668,-.1275682
13233,"D",40.67378,-.2395592
13234,"D",40.01285,-.1997522
13235,"D",41.98887,-.1159515
13236,"D",39.64502,-.1284165
13237,"D",38.88338,-.2718352
13238,"D",39.2139,-.2223451
13239,"D",41.88458,-.1961273
13240,"D",40.64309,-.2110197
13241,"D",39.98145,-.2655584
13242,"D",40.36998,-.1908093
13243,"D",40.80872,-.1312223
13244,"D",42.80216,-.1708021
13245,"D",41.31999,-.1978183
13246,"D",43.35171,-.1419358
13247,"D",41.39632,-.1988019
13248,"D",41.30632,-.228215
13249,"D",39.04266,-.3267618
13250,"D",39.75458,-.2681352
13251,"D",40.25327,-.1998083
13252,"D",38.42804,-.2074367
13253,"D",43.04152,-.2165219
13254,"D",39.48235,-.125704
13255,"D",41.11854,-.1131801
13256,"D",38.86055,-.1951154
13257,"D",37.75405,-.2992504
13258,"D",39.57346,-.2588758
13259,"D",41.32668,-.287551
13260,"D",39.22328,-.2009985
13261,"D",40.78109,-.2086944
13262,"D",43.60521,-.1674752
13263,"D",41.43163,-.2152135
13264,"D",42.44344,-.1785941
13265,"D",36.52806,-.2400296
13266,"D",39.26189,-.2617542
13267,"D",38.38635,-.2438183
13268,"D",39.36592,-.2263458
13269,"D",41.33136,-.335887
13270,"D",36.61979,-.2298992
13271,"D",40.95725,-.1906382
13272,"D",37.57459,-.2609575
13273,"D",41.28684,-.202902
13274,"D",39.26663,-.2436701
13275,"D",38.66614,-.2023488
13276,"D",40.5772,-.1837501
13277,"D",41.35075,-.2181816
13278,"D",40.6301,-.265386
13279,"D",39.92255,-.1701273
13280,"D",41.38008,-.1881263
13281,"D",41.67718,-.1556056
13282,"D",42.36012,-.1747315
13283,"D",41.93185,-.1443786
13284,"D",42.14367,-.1859983
13285,"D",39.3282,-.2629752
13286,"D",39.45146,-.2107655
13287,"D",43.41547,-.1500449
13288,"D",40.12071,-.1973729
13289,"D",40.84702,-.1283142
13290,"D",42.12978,-.1820986
13291,"D",41.14152,-.1918243
13292,"D",42.60705,-.1839433
13293,"D",38.76304,-.243923
13294,"D",38.42116,-.2643311
13295,"D",40.39705,-.187658
13296,"D",42.37136,-.1856319
13297,"D",39.92129,-.1560362
13298,"D",40.28508,-.2307145
13299,"D",39.09387,-.2523215
13300,"D",38.99884,-.2942672
13301,"D",41.74171,-.2349569
13302,"D",39.13177,-.1986351
13303,"D",37.52977,-.2314676
13304,"D",40.7319,-.1839658
13305,"D",40.43249,-.191526
13306,"D",42.22794,-.1213179
13307,"D",40.28995,-.2010887
13308,"D",44.08109,-.1657795
13309,"D",44.44553,-.1242952
13310,"D",44.65243,-.1111097
13311,"D",39.03183,-.2742492
13312,"D",40.00106,-.1765828
13313,"D",38.61769,-.2134845
13314,"D",40.16905,-.1499437
13315,"D",42.9031,-.1685324
13316,"D",35.84901,-.2143261
13317,"D",43.36045,-.1615286
13318,"D",38.02325,-.2120621
13319,"D",40.6347,-.2092309
13320,"D",39.63293,-.1133879
13321,"D",41.07174,-.2224422
13322,"D",43.7092,-.1990455
13323,"D",42.76794,-.135427
13324,"D",40.94938,-.2115285
13325,"D",43.07547,-.0995848
13326,"D",38.89285,-.1851916
13327,"D",43.92768,-.1400672
13328,"D",42.02133,-.2311404
13329,"D",39.60575,-.2471411
13330,"D",42.05222,-.1802837
13331,"D",39.77714,-.2138984
13332,"D",41.4993,-.1882558
13333,"D",37.04469,-.1206116
13334,"D",38.36076,-.271526
13335,"D",40.7425,-.1351883
13336,"D",37.14534,-.2112325
13337,"D",40.48329,-.2144743
13338,"D",38.13815,-.328109
13339,"D",38.00333,-.2394505
13340,"D",39.82584,-.1537169
13341,"D",38.02157,-.2293961
13342,"D",43.2671,-.1940787
13343,"D",39.28456,-.1552605
13344,"D",40.44361,-.1681172
13345,"D",46.5058,-.1425036
13346,"D",41.56953,-.210449
13347,"D",40.84658,-.3159814
13348,"D",41.04919,-.1611936
13349,"D",36.98133,-.2698122
13350,"D",37.89844,-.2524576
13351,"D",38.92555,-.227672
13352,"D",43.26733,-.0947192
13353,"D",39.86731,-.1439514
13354,"D",37.3335,-.2774334
13355,"D",41.5294,-.1474138
13356,"D",40.78867,-.1947673
13357,"D",41.45135,-.168934
13358,"D",40.48483,-.2451176
13359,"D",38.00024,-.2400136
13360,"D",40.45439,-.2429446
13361,"D",42.83966,-.1127164
13362,"D",40.538,-.1812192
13363,"D",42.03291,-.181776
13364,"D",43.37201,-.1954908
13365,"D",38.72356,-.21412
13366,"D",41.2796,-.2453967
13367,"D",39.85651,-.1384957
13368,"D",43.64087,-.1764853
13369,"D",35.81876,-.3056137
13370,"D",41.19699,-.2345151
13371,"D",40.0366,-.149199
13372,"D",36.76469,-.2297679
13373,"D",37.46733,-.263563
13374,"D",42.4315,-.1708772
13375,"D",38.84303,-.147283
13376,"D",42.66579,-.130667
13377,"D",42.87854,-.1414488
13378,"D",39.93352,-.1749226
13379,"D",43.461,-.1227639
13380,"D",39.42131,-.1833469
13381,"D",40.19991,-.1540483
13382,"D",39.21849,-.2031375
13383,"D",41.99037,-.1280047
13384,"D",38.2934,-.1864458
13385,"D",39.39368,-.2279771
13386,"D",40.71128,-.1563695
13387,"D",40.29913,-.1735658
13388,"D",40.04844,-.195891
13389,"D",42.71527,-.2318369
13390,"D",37.9669,-.1990658
13391,"D",41.88206,-.1736377
13392,"D",41.5507,-.1485831
13393,"D",38.61622,-.2128013
13394,"D",39.09418,-.2628949
13395,"D",40.26506,-.1647372
13396,"D",40.40894,-.0635964
13397,"D",41.70271,-.196156
13398,"D",39.80803,-.1625951
13399,"D",43.15657,-.1132071
13400,"D",42.33818,-.190616
13401,"D",38.65488,-.2471275
